gene_ID	length
ECHDC2	1453.6
ECHDC3	1673
ECHS1	1227
ECI1	1425
ECI2	1742
ECM1	2611.66666666667
ECM2	3114
ECPAS	5878.28571428571
ECRG4	786
ECSCR	995
ECSIT	1502
ECT2	4239.75
ECT2L	4304.33333333333
EDA2R	6473.83333333333
EDAR	4460.25
EDARADD	2048.25
EDC3	4113.2
EDDM13	889
EDEM1	3441.66666666667
EDEM2	1808.66666666667
EDEM3	5917.63636363636
EDF1	688
EDIL3	4749.5
EDN1	2027
EDN2	1291
EDN3	2588.66666666667
EDNRA	4084
EDNRB	4612.5
EDRF1	4214.14285714286
EEA1	7995.33333333333
EED	2452.33333333333
EEF1A1	3064
EEF1A1_1	1388
EEF1A2	1954
EEF1AKMT1	2541.44444444444
EEF1AKMT2	1144.66666666667
EEF1AKMT3	2555
EEF1AKMT4	1065
EEF1AKNMT	3000.5
EEF1B2	1213
EEF1D	1649.88888888889
EEF1E1	1349.5
EEF1G	1623
EEF2	3168
EEF2K	5070
EEF2KMT	2429.66666666667
EEFSEC	5536.16666666667
EEPD1	4509
EFCAB1	1408.83333333333
EFCAB10	539
EFCAB11	1334.58333333333
EFCAB12	2090.5
EFCAB14	5431.25
EFCAB2	1922.83333333333
EFCAB5	4930.88888888889
EFCAB6	4670.85714285714
EFCAB7	2189
EFCAB8	5403.6
EFCAB9	785
EFCC1	2465.6
EFEMP1	2163.5
EFEMP2	2678
EFHB	2928
EFHC1	2092.2
EFHC2	3785
EFHD1	2106.5
EFHD2	937
EFL1	3386
EFNA1	1919
EFNA3	1784.5
EFNA4	1952.5
EFNA5	6738.5
EFNB1	3358
EFNB2	3318.5
EFNB3	3345
EFR3A	5567.27272727273
EFR3B	8152
EFS	3812.5
EFTUD2	3609
EGF	4872
EGFL6	2373.33333333333
EGFL7	1984
EGFLAM	3863.33333333333
EGFR	8165.25
EGLN1	5219.33333333333
EGLN2	2160.6
EGLN3	2699
EGR1	3152
EGR2	2790
EGR3	3351
EGR4	5341.5
EHBP1	5034.57142857143
EHBP1L1	3805.36363636364
EHD1	3328.71428571429
EHD2	2289
EHD3	3765
EHD4	3910
EHF	6266
EHHADH	3720.5
EI24	4181.4
EID2	1527
EID2B	1887
EID3	3135
EIF1	1394
EIF1AD	1205
EIF1AX	4423
EIF1B	1007
EIF2A	2100
EIF2AK1	3057.5
EIF2AK2	5299.16666666667
EIF2AK3	4499.66666666667
EIF2AK4	5076
EIF2B1	1832.5
EIF2B2	1622.5
EIF2B3	1834
EIF2B4	1702
EIF2B5	3391
EIF2D	2842.75
EIF2S1	4330
EIF2S2	2736
EIF2S3	3751
EIF3A	5506
EIF3B	3051
EIF3D	2133
EIF3E	1658.5
EIF3F	1767
EIF3G	1159
EIF3H	1487.5
EIF3I	1460
EIF3J	2585.5
EIF3K	813
EIF3L	2002.5
EIF3M	1186.5
EIF4A1	2059
EIF4A2	2299.4
EIF4A3	1631
EIF4B	4138.5
EIF4E	2699
EIF4E1B	1427
EIF4E2	2867.85714285714
EIF4E3	3746.2
EIF4EBP1	1014
EIF4EBP2	7456
EIF4ENIF1	3985.1
EIF4G1	5419.27777777778
EIF4G2	3849.2
EIF4G3	5466.25806451613
EIF4H	2727.5
EIF5	3866
EIF5A	1309.16666666667
EIF5A2	4865
EIF5B	4142.33333333333
EIF6	1259
EIPR1	1582.16666666667
ELAC1	1797
ELAC2	3067
ELAVL1	5970
ELAVL2	3881.36842105263
ELAVL3	4682
ELAVL4	4128.11111111111
ELF1	3833.16666666667
ELF2	3171.38888888889
ELF3	3455
ELF4	4416
ELF5	2445
ELFN1	6509
ELFN2	24924
ELK1	2885.5
ELK3	4118
ELK4	8290
ELL	3216
ELL2	6224
ELL3	1542
ELMO1	3564.5
ELMO2	3527.6
ELMO3	2458.2
ELMOD1	2881.33333333333
ELMOD2	3668.25
ELMOD3	2120.25
ELN	3846.125
ELOA	3969
ELOA2	2635
ELOB	1291
ELOC	1001.4
ELOF1	1145
ELOVL1	1932
ELOVL2	4019.75
ELOVL3	1550
ELOVL4	3040
ELOVL5	3087.92857142857
ELOVL6	4577
ELOVL7	4040
ELP1	5577
ELP2	2486.85714285714
ELP3	2493.85714285714
ELP4	2885
ELP5	1560
ELP6	1273
ELSPBP1	1032
EMC1	4209.14285714286
EMC10	2087.66666666667
EMC2	1308.66666666667
EMC3	1883
EMC4	1015
EMC6	662.5
EMC7	1138
EMC8	1601
EMC9	1071.14285714286
EMCN	3932
EMD	771
EME1	2379.66666666667
EME2	1901
EMG1	1029
EMID1	1991
EMILIN1	3918
EMILIN2	4029.33333333333
EMILIN3	3828
EML1	4073.14285714286
EML2	2822.11111111111
EML3	3137.5
EML4	4932.5
EML5	6530.92857142857
EML6	7992.25
EMP1	2970
EMP2	5005.5
EMP3	870
EMSY	5689.76923076923
EMX1	3238
EMX2	2135.5
EN1	2799
EN2	3401
ENAH	6103.54166666667
ENAM	5542
ENC1	5519
ENDOD1	4719
ENDOG	1259
ENDOU	3931
ENG	3086
ENGASE	4366
ENHO	1104
ENKD1	1567
ENKUR	3286
ENO1	2026.5
ENO2	2239.25
ENO3	1563.66666666667
ENO4	3608.75
ENOPH1	2154
ENOSF1	1897.25
ENOX1	3840.21052631579
ENOX2	2994.83333333333
ENPEP	3737.5
ENPP1	2827.5
ENPP2	3191.71428571429
ENPP3	3224.2
ENPP4	4522.8
ENPP5	2566.8
ENPP6	4017
ENPP7	2022
ENSA	1226
ENTHD1	2796.4
ENTPD1	3018.63636363636
ENTPD2	2077
ENTPD3	3973.3
ENTPD4	5704.6
ENTPD5	2573.2
ENTPD6	2805.41666666667
ENTPD7	8825
ENTPD8	2551
ENTR1	1420.33333333333
ENY2	869.666666666667
EOGT	3793.75
EOLA1	3438.77777777778
EOLA2	2839.41176470588
EOMES	3603.5
EP300	8879
EP400	12204
EPAS1	5138
EPB41	5837.14705882353
EPB41L1	7534.31034482759
EPB41L2	4146.74285714286
EPB41L3	5200.15789473684
EPB41L4A	4870
EPB41L4B	5242
EPB41L5	5451.42857142857
EPB42	2954
EPC1	5866
EPC2	4663.33333333333
EPCAM	1706
EPDR1	2575
EPG5	9464.66666666667
EPGN	3390.5
EPHA1	3021.5
EPHA10	3395
EPHA2	3913
EPHA3	6168
EPHA4	6346.5
EPHA5	4942.2
EPHA6	3842.71428571429
EPHA7	4517.25
EPHA8	9398
EPHB1	5170
EPHB2	4929
EPHB3	3750
EPHB4	4360
EPHB6	3733
EPHX1	2006
EPHX2	2238.5
EPHX3	2031
EPHX4	1636
EPM2A	3702
EPM2AIP1	4385
EPN1	2426.75
EPN2	5480.5
EPN3	3908
EPO	1245
EPOP	3262
EPOR	2427
EPPIN	1447.4
EPPK1	12786
EPRS1	4865.33333333333
EPS15	4265.83333333333
EPS15L1	3587.94444444444
EPS8	3633.83333333333
EPS8L1	2409.5
EPS8L2	3696.5
EPS8L3	2975.66666666667
EPSTI1	2281.06666666667
EPX	2701
EPYC	1838
EQTN	1094
ERAL1	1886
ERAP1	4042.33333333333
ERAP2	5807
ERAS	1097
ERBB2	4672
ERBB3	5073
ERBB4	8483.8
ERBIN	6369.75
ERC1	6833.875
ERC2	6656.07692307692
ERCC1	2326.75
ERCC2	2407
ERCC3	2749.5
ERCC4	6796.66666666667
ERCC5	3777
ERCC6	5448.53846153846
ERCC6L	7167
ERCC6L2	5298.92857142857
ERCC8	1943.83333333333
EREG	5823
ERF	2626
ERFE	3299
ERFL	2467
ERG	3433.4
ERG28	1539
ERGIC1	4184.27272727273
ERGIC2	1592.25
ERGIC3	1308.75
ERH	1133
ERI1	2355.7
ERI2	3651.125
ERI3	1658.15789473684
ERICH1	2414.88888888889
ERICH2	1130
ERICH3	6914.875
ERICH4	1622
ERICH5	2084
ERICH6	2060.66666666667
ERICH6B	2314
ERLEC1	2375.66666666667
ERLIN1	2176.66666666667
ERLIN2	5977.75
ERMAP	4748.66666666667
ERMARD	2145
ERMN	3825
ERMP1	4699.6
ERN1	8108.33333333333
ERN2	4172.2
ERO1A	3552
ERO1B	3056.5
ERP27	2347
ERP29	1182.5
ERP44	1804
ERRFI1	3139
ERV3-1	3133.5
ERVFRD-1	3474
ERVH48-1	2409
ERVMER34-1	2985.33333333333
ERVV-2	2485
ESAM	2016.5
ESCO1	4575
ESCO2	2790.66666666667
ESD	1704.33333333333
ESF1	3247
ESM1	2475
ESPL1	6352.75
ESPN	3693.66666666667
ESPNL	4187
ESR1	3753.30769230769
ESR2	3187
ESRP1	3479.375
ESRP2	3547
ESRRA	2614.66666666667
ESRRB	1935
ESRRG	9979
ESS2	1705.5
ESX1	2692
ESYT1	4314.33333333333
ESYT2	6481
ESYT3	2995
ETAA1	4716.6
ETDB	461
ETF1	3766.5
ETFA	1360
ETFB	904
ETFBKMT	6368
ETFDH	2190.5
ETFRF1	1249.14285714286
ETHE1	916.333333333333
ETNK1	3251.66666666667
ETNK2	2315
ETNPPL	1939
ETS1	5642.42857142857
ETS2	4776
ETV1	4438
ETV2	1425.33333333333
ETV3L	2101
ETV4	2328.25
ETV5	4066
ETV6	6106.8
ETV7	1788
EVA1A	2928.71428571429
EVA1B	981
EVA1C	1603.09090909091
EVC	3392.57142857143
EVC2	4262
EVI2A	2016
EVI2B	2090
EVI5	3770.4
EVI5L	3872.5
EVL	2107.77777777778
EVPL	7019
EVX1	5724.66666666667
EVX2	10777
EWSR1	2572.75
EXD1	3395.33333333333
EXD2	3358.16666666667
EXO1	3035
EXO5	1968.4
EXOC1	3474.38461538462
EXOC1L	3963
EXOC2	4283.5
EXOC3L1	2446
EXOC3L2	3584
EXOC3L4	4589.78571428571
EXOC4	3109.3
EXOC5	5809
EXOC6	3586.07692307692
EXOC6B	5224
EXOC7	4781.9
EXOC8	5053
EXOG	3003
EXOSC1	886
EXOSC10	2975.5
EXOSC2	1890
EXOSC3	1823.25
EXOSC4	917
EXOSC5	1081
EXOSC6	1544
EXOSC7	1764
EXOSC8	1362
EXOSC9	1498
EXPH5	7052.36363636364
EXT1	2230
EXT2	3450
EXTL1	3954.5
EXTL2	2794.53333333333
EXTL3	7001.4
EYA1	4186.6
EYA2	3014.66666666667
EYA3	5167.75
EYA4	5761.52941176471
EZH1	4197.16666666667
EZH2	2705.58823529412
EZHIP	4848
EZR	2645.5
F10	1459
F11	2411
F11R	3588
F12	2328.5
F13A1	4724.66666666667
F13B	3788.66666666667
F2	2012
F2R	3586
F2RL1	2889
F2RL2	2143.5
F2RL3	3163
F3	1612.66666666667
F5	6531
F7	3230.75
F8	8193.66666666667
F8A1	1846
F9	2862
FA2H	2390.5
FAAH	2171
FAAH2	1074.5
FAAP100	3482.83333333333
FAAP20	804.428571428571
FAAP24	1288
FABP1	561
FABP12	709
FABP2	2267
FABP3	823.8
FABP4	1183
FABP5	1426
FABP6	662
FABP7	706
FABP9	445
FADD	2202
FADS1	1301.5
FADS2	1323
FADS3	1532
FADS6	797
FAF1	2266.75
FAF2	2731.66666666667
FAH	1747.11111111111
FAHD1	1913
FAHD2A	1099
FAIM	1138.71428571429
FAIM2	1315.5
FAM102A	4663
FAM102B	2162
FAM104A	2349.25
FAM104B	2873.66666666667
FAM107A	3470.75
FAM107B	3917.83333333333
FAM110A	2081.8
FAM110B	7801.33333333333
FAM110C	3983
FAM110D	2991
FAM111A	3513.85714285714
FAM111B	4417.25
FAM114A1	3642.5
FAM114A2	2932
FAM117A	2334.16666666667
FAM117B	3885.5
FAM118A	3181.6875
FAM118B	2386
FAM120A	4741.75
FAM120AOS	1836
FAM120B	3006
FAM120C	6113.75
FAM122A	4357
FAM122B	2905.88888888889
FAM122C	1341.13333333333
FAM124A	4814
FAM124B	3184
FAM126A	5056.75
FAM126B	4246
FAM131A	2600.66666666667
FAM131B	4329
FAM131C	1706
FAM133A	3541
FAM133B	1525.5
FAM135A	6026.92307692308
FAM135B	5066.66666666667
FAM136A	1327.5
FAM13A	6127.57142857143
FAM13B	5610.41666666667
FAM13C	3414.2
FAM149A	3084.85714285714
FAM149B1	3219
FAM151A	1998
FAM151B	2159.4
FAM153B	5692.375
FAM155A	2428
FAM155B	4281
FAM156B	2508
FAM160A1	5061.30769230769
FAM160A2	3317.66666666667
FAM160B1	5795
FAM160B2	3771.5
FAM161A	4197.5
FAM161B	2197
FAM162A	815
FAM162B	1049
FAM163A	4423.25
FAM163B	3313
FAM166A	1193.5
FAM166B	2700.42857142857
FAM166C	2625.33333333333
FAM167A	4887
FAM167B	1036
FAM168A	7173
FAM168B	6260
FAM169A	5948.33333333333
FAM169B	887
FAM170A	1769
FAM170B	5336
FAM171A1	4151
FAM171A2	3123
FAM171B	5780
FAM172A	3372.85714285714
FAM174A	1343
FAM174B	5389.4
FAM177A1	2901
FAM177B	2866
FAM178B	2278
FAM180A	5324
FAM180B	1633
FAM181A	1571.33333333333
FAM181B	1995
FAM183A	586.5
FAM184A	3985.2
FAM184B	3689
FAM185A	2435.42857142857
FAM186A	7265
FAM186B	3136
FAM187A	1711
FAM189A1	6277.5
FAM189A2	2496
FAM189B	3444.66666666667
FAM193A	5337
FAM193B	3503.35294117647
FAM199X	7547.5
FAM200A	2040.5
FAM200B	2685.85714285714
FAM204A	1241.25
FAM205C	1841.5
FAM207A	1848.5
FAM209B	1267
FAM20A	2933.5
FAM20B	7406.5
FAM20C	3129
FAM210A	1943.66666666667
FAM210B	3027
FAM214A	5007
FAM214B	3226
FAM216A	1357
FAM216B	444
FAM217A	1910.28571428571
FAM217B	5113.5
FAM219A	3645
FAM219B	2656.71428571429
FAM220A	2228
FAM221A	1832
FAM221B	2061.33333333333
FAM222A	3531.5
FAM222B	4209.9
FAM227A	2481.28571428571
FAM228A	1270
FAM228B	1494
FAM229A	693
FAM229B	578.2
FAM234B	4858
FAM237A	1206
FAM240A	1642
FAM241A	2708
FAM241B	2024.33333333333
FAM243A	1053
FAM24A	651
FAM24B	722
FAM32A	1451
FAM3C	2426.75
FAM3D	2848.66666666667
FAM43A	4899
FAM43B	2568
FAM47E	1748
FAM49A	3923.11111111111
FAM49B	1928.12
FAM50A	1329
FAM50B	1229
FAM53A	2394.83333333333
FAM53B	6018.33333333333
FAM53C	5026.5
FAM71A	2319
FAM71B	2031
FAM71C	1869
FAM71D	2111
FAM71E1	1090
FAM71E2	3029
FAM71F1	2343
FAM71F2	1393.83333333333
FAM72A	1971.5
FAM76A	3530
FAM76B	4267.5
FAM78A	3937
FAM78B	2157
FAM81B	1501
FAM83A	4122
FAM83C	3458
FAM83D	2918.5
FAM83E	2968
FAM83F	1847
FAM83G	5256
FAM83H	5676.5
FAM89A	1504
FAM89B	1544.5
FAM8A1	4686
FAM91A1	5370.75
FAM92A	2054
FAM92B	1556
FAM98A	2812
FAM98B	2877
FAM98C	1530
FAM9A	1319
FAM9B	1459.33333333333
FAM9C	5591.33333333333
FAN1	3441.75
FANCA	3086.36666666667
FANCB	3833
FANCC	4710.3125
FANCD2	5120
FANCD2OS	660.125
FANCE	2221.44444444444
FANCF	4461
FANCG	2541.45454545455
FANCI	4045
FANCL	1802
FANCM	6258.5
FANK1	1296.25
FAP	2724
FAR1	4522
FAR2	3778
FARP1	3673
FARP2	3956.16666666667
FARS2	4689.41666666667
FARSA	1854
FARSB	2217
FASLG	2207
FASN	8426
FASTK	2003.25
FASTKD1	2997.11111111111
FASTKD2	3010.5
FASTKD3	2413.66666666667
FASTKD5	2888
FAT1	14847.2222222222
FAT2	15366
FAT3	19660.4
FAT4	16659.4
FATE1	1090
FAU	604
FAXC	1951.5
FAXDC2	3073.5
FBF1	4301.75
FBH1	3989
FBL	1143
FBLIM1	2037
FBLL1	1785
FBLN1	2622
FBLN5	2490
FBLN7	3744
FBN1	10005
FBN2	11783
FBN3	8885
FBP2	1898
FBRS	5499
FBRSL1	4579
FBXL12	2048.25
FBXL13	3940.91666666667
FBXL14	2282.28571428571
FBXL15	1839.75
FBXL17	3331.2
FBXL18	3242.5
FBXL19	4009
FBXL2	2216.75
FBXL20	2310.83333333333
FBXL21P	4709
FBXL3	3401
FBXL4	6079
FBXL5	2806.25
FBXL6	1751
FBXL7	4636
FBXL8	1614
FBXO10	5550.66666666667
FBXO11	4261.33333333333
FBXO15	1605.5
FBXO16	1907.85714285714
FBXO17	3448
FBXO2	2646
FBXO21	3617.75
FBXO22	1414
FBXO24	2326.28571428571
FBXO25	1978.28571428571
FBXO27	1571.1
FBXO28	5421
FBXO3	2454.66666666667
FBXO30	4413
FBXO31	4083
FBXO32	6890
FBXO33	4138
FBXO34	3369.66666666667
FBXO36	2950
FBXO38	4504.66666666667
FBXO39	2321.33333333333
FBXO4	1814.33333333333
FBXO40	4357.16666666667
FBXO41	7418
FBXO42	6131.5
FBXO43	3097
FBXO44	1736.5
FBXO45	4037
FBXO46	3115
FBXO47	1899
FBXO48	1599
FBXO5	2370
FBXO6	1214
FBXO7	1844.8
FBXO8	2014.5
FBXO9	1811
FBXW11	4497.5
FBXW12	1583
FBXW2	9224.5
FBXW4	3395.83333333333
FBXW5	2356
FBXW7	4565.57142857143
FBXW8	2620.25
FBXW9	1700
FCAMR	2705
FCAR	1066
FCER1A	1139.5
FCER1G	652
FCER2	1485.33333333333
FCF1	1047.25
FCGBP	12771
FCGR1A	1815
FCGR2A	2497.66666666667
FCGR2B	1429.5
FCGR3A	1786.5
FCGRT	1523
FCHO1	3175.83333333333
FCHO2	4339.33333333333
FCHSD1	3070.5
FCHSD2	4743
FCMR	2235.75
FCN1	2568
FCN3	1051.5
FCRL1	1939.52173913043
FCRL2	3502.8
FCRL3	4034
FCRL4	2976
FCRL5	3586.16666666667
FCRL6	2062
FCRLA	2195.5
FCRLB	2378.5
FCSK	4138.6
FDCSP	836.5
FDFT1	1986.33333333333
FDPS	1389.66666666667
FDX1	2300
FDX2	810
FDXACB1	2784
FDXR	1936.83333333333
FECH	3731.33333333333
FEM1A	3891
FEM1B	8269
FEM1C	5905
FEN1	2174.5
FER	4798
FER1L5	6494
FER1L6	6105
FERD3L	698
FERMT1	3560.25
FERMT2	3039
FERMT3	2474.66666666667
FES	2777.85714285714
FETUB	1662.5
FEV	1857
FEZ1	1714.75
FEZ2	1804
FEZF1	3118
FEZF2	2117
FFAR1	2448
FFAR2	2216.5
FFAR4	4493
FGA	3558
FGB	1942
FGD1	4310
FGD2	2644.25
FGD3	3793
FGD4	8334.85714285714
FGD5	5975
FGD6	4779
FGF1	3924.93333333333
FGF10	4228
FGF11	2774
FGF12	6058.33333333333
FGF13	2371
FGF14	4278.5
FGF16	4064
FGF17	1345
FGF18	1982
FGF19	2738
FGF2	5235
FGF20	6713
FGF21	610
FGF23	1291
FGF3	4221
FGF4	2173
FGF5	1292.5
FGF6	3215
FGF8	916
FGF9	2890
FGFBP1	1912
FGFBP2	1990
FGFBP3	2906
FGFR1	3982.64705882353
FGFR1OP	3701.33333333333
FGFR1OP2	2943.5
FGFR2	4019.16666666667
FGFR3	4109.14285714286
FGFR4	3077
FGFRL1	2362
FGG	1751.5
FGGY	2167.95238095238
FGL1	1600
FGL2	5035
FGR	2414
FH	1793
FHAD1	4663
FHDC1	4157.66666666667
FHIT	1554.42857142857
FHL1	2590
FHL2	1616
FHL3	1730
FHL5	1253.66666666667
FHOD1	3750
FHOD3	5701.55555555556
FIBCD1	5313
FIBIN	2187
FIBP	1274
FICD	3506.33333333333
FIG4	3353.42857142857
FIGLA	744
FIGN	9089.66666666667
FIGNL1	5580.5
FIGNL2	2859
FILIP1L	5587.33333333333
FIP1L1	5010.90476190476
FIS1	756
FITM1	2224
FITM2	5245.5
FIZ1	3187.66666666667
FJX1	2559
FKBP10	2743
FKBP11	1064.75
FKBP14	4168
FKBP15	4299.77777777778
FKBP1A	1581.66666666667
FKBP1B	977.5
FKBP2	645.666666666667
FKBP3	1331
FKBP4	2600
FKBP5	3687
FKBP6	1532
FKBP7	1226.5
FKBP8	1791
FKBP9	3434
FKRP	3453
FKTN	2121.4
FLACC1	2548.6
FLAD1	2005.5
FLCN	2480.4
FLG	12957
FLI1	3354.66666666667
FLII	4296.2
FLNA	5613
FLNA_1	2272
FLNB	7202
FLOT1	1969.66666666667
FLOT2	2723.75
FLRT1	3910.5
FLRT2	10631
FLRT3	4123.33333333333
FLT1	4828
FLT3	3426.25
FLT3LG	1591
FLT4	6816
FLVCR1	2009
FLVCR2	3150.125
FLYWCH1	3541.6
FLYWCH2	1541.66666666667
FMC1	992.5
FMN1	12585.125
FMN2	5785
FMNL1	5215.18181818182
FMNL2	4814.27272727273
FMNL3	5310.7
FMO1	3227
FMO5	4761
FMOD	3302
FMR1NB	593
FN1	7806.63333333333
FN3KRP	2013
FNBP1	3215.44
FNBP1L	3916.14285714286
FNBP4	4099.5
FNDC1	6539
FNDC10	2150
FNDC11	1215.75
FNDC3A	7468.66666666667
FNDC3B	7020
FNDC4	1595
FNDC5	2555
FNDC7	3586
FNDC8	2317
FNDC9	1720
FNIP1	5691.83333333333
FNIP2	7544.25
FNTA	1941
FNTB	3061
FOCAD	8884.6
FOLR1	2427
FOLR3	1681.33333333333
FOPNL	1804.5
FOS	2435.5
FOSB	3704.5
FOSL1	2162
FOSL2	3294
FOXA1	3542
FOXA2	2302.5
FOXA3	1985
FOXB2	4680
FOXC1	3496
FOXC2	4826
FOXD1	2979
FOXD2	4919
FOXD3	2552
FOXE1	3276
FOXE3	1781
FOXF1	2522
FOXF2	2465
FOXG1	8484
FOXH1	2541
FOXI1	3835
FOXI2	2802
FOXI3	1858
FOXJ1	5161
FOXJ2	6336.5
FOXJ3	2849.57142857143
FOXK1	2430
FOXK2	5057
FOXL1	5361
FOXL2	2318
FOXL2NB	2435
FOXM1	4174.875
FOXN1	4179.5
FOXN2	5448.875
FOXN3	8206.57142857143
FOXN4	3488
FOXO1	5737
FOXO3	7339
FOXO4	3636
FOXO6	3080
FOXP1	6894.5652173913
FOXP2	9711.16666666667
FOXP3	5818.9
FOXP4	4186.375
FOXQ1	2108
FOXR1	1131
FOXR2	5257
FOXRED1	2044
FOXRED2	3671
FOXS1	1772
FPGS	2364
FPGT	3260
FPR1	1405.5
FPR2	2097.5
FPR3	4224.75
FRAS1	15727.2
FRAT1	1599
FRAT2	2279
FREM1	8927.38888888889
FREM2	15080
FREM3	7247
FRG1	1034
FRG2C	2955
FRK	3793.25
FRMD1	3028.75
FRMD3	3223
FRMD4A	7636.61538461538
FRMD4B	5867.5
FRMD5	6096.5
FRMD6	5452.77777777778
FRMD7	3223
FRMD8	2742
FRMPD1	5341.5
FRMPD3	7804.5
FRRS1	2759
FRRS1L	1586
FRS2	8627.6
FRS3	2214.4
FRY	10826.7142857143
FRYL	11612.8148148148
FRZB	2212
FSBP	5367
FSCB	2864
FSCN1	2758
FSCN2	3451
FSCN3	1981
FSD1	2220
FSD1L	8149.14285714286
FSD2	3119.5
FSHB	1922
FSHR	5836
FSIP1	2059.66666666667
FSIP2	20911
FST	2641.75
FSTL1	3755
FSTL4	8637.33333333333
FSTL5	5083.2
FTCD	1930.33333333333
FTCDNL1	2132.75
FTH1	1623
FTHL17	811
FTMT	1506
FTO	2508.33333333333
FTSJ1	2331
FTSJ3	2936.33333333333
FUBP1	3995.88235294118
FUBP3	3225.22222222222
FUCA1	2881
FUCA2	2015
FUNDC1	1189
FUNDC2	2594
FUOM	755.5
FURIN	4445.66666666667
FUS	2659
FUT10	2059.5
FUT11	1853
FUT2	1360
FUT4	3364
FUT7	2120
FUT8	3432.3
FUT9	3119.66666666667
FUZ	1721.25
FXN	2183
FXR1	2999.88888888889
FXR2	2976
FXYD1	1014.4
FXYD2	1012.5
FXYD3	1718.5
FXYD4	871
FXYD5	2359.42857142857
FXYD7	671
FYB1	4472.25
FYB2	3569.6
FYCO1	9033.4
FYN	4116.81818181818
FYTTD1	3576
FZD1	1949
FZD10	3271
FZD2	4507
FZD3	3659.83333333333
FZD4	5973.66666666667
FZD5	7067
FZD6	3730.5
FZD7	3925
FZD8	3722
FZD9	2700
FZR1	3193.33333333333
G0S2	1043
G2E3	7669.8
G3BP1	8930
G3BP2	4724.5
G6PC	2095
G6PC2	3206
G6PC3	1508
GAA	3624
GAB1	9062.22222222222
GAB2	6240.75
GAB3	3170.75
GABARAP	1834
GABARAPL1	1941
GABARAPL2	702.6
GABBR1	4985.66666666667
GABBR2	4507.5
GABPA	4943.75
GABPB2	2043.22222222222
GABRA1	4254.4
GABRA2	8581.85714285714
GABRA4	6181
GABRA5	2739
GABRA6	2591
GABRB1	4144
GABRB2	7477.4
GABRB3	5753
GABRD	1942
GABRE	2355
GABRG1	6642
GABRG2	4238.5
GABRG3	2782.33333333333
GABRP	6953
GABRQ	6436
GABRR1	4138
GABRR2	4123
GABRR3	7017
GAD1	3424.5
GAD2	4955.5
GADD45A	1495
GADD45B	2184
GADD45G	1106
GADD45GIP1	759
GADL1	7089
GAK	4366.2
GAL	751.5
GAL3ST1	2188.5
GAL3ST2	3445
GAL3ST3	2165
GAL3ST4	2497.4
GALC	4227.8
GALE	1483.23076923077
GALK1	1859
GALK2	2200.41666666667
GALM	2125.5
GALNS	2487
GALNT1	6555
GALNT10	5950
GALNT11	2676.66666666667
GALNT12	2995
GALNT13	6456.42857142857
GALNT14	2881.75
GALNT15	6700
GALNT16	3354.5
GALNT17	3907
GALNT18	3690.375
GALNT2	4911.66666666667
GALNT3	6129.875
GALNT4	5367
GALNT5	5199
GALNT6	5493.4
GALNT7	5671.5
GALNT8	4037.33333333333
GALNTL5	1575.33333333333
GALNTL6	4274
GALP	1261
GALR1	3220
GALR2	1941
GALR3	1673
GALT	1599.85714285714
GAMT	300
GAN	6635
GANC	4413.64705882353
GAP43	1713
GAPDH	1327.5
GAPDHS	1582
GAPT	2730
GAPVD1	6152.61538461538
GAR1	1159.5
GAREM1	7367.4
GAREM2	4450.66666666667
GARNL3	3830.57142857143
GARS1	2573
GART	3913.88888888889
GAS1	3138
GAS2	3502.66666666667
GAS2L1	3419
GAS2L2	3851
GAS2L3	3088.25
GAS6	2289
GAS7	4783.28571428571
GAS8	2075.33333333333
GASK1A	4860
GASK1B	4833.5
GAST	839
GATA1	1503
GATA2	4473
GATA3	2818.33333333333
GATA4	7761.5
GATA5	2821
GATA6	3258
GATAD1	2363.6
GATAD2A	5575.42857142857
GATAD2B	6333
GATB	2209
GATC	4019
GATD1	1452.75
GATD3A	1427.66666666667
GATM	3368
GBA	2432
GBA2	3456
GBE1	3091.4
GBF1	6407.3
GBGT1	1756.33333333333
GBP1	3454
GBX1	1806
GBX2	1496.5
GC	1929
GCA	2005
GCAT	1834
GCC1	2326
GCC2	6596.57142857143
GCFC2	3657.8
GCG	1803
GCGR	2226.5
GCH1	1900.5
GCHFR	825
GCK	4094.4
GCKR	3432
GCLC	3529.5
GCLM	1786
GCM1	1963
GCM2	2375
GCN1	8395
GCNA	2545
GCNT1	2407.16666666667
GCNT2	5667
GCNT4	5495.83333333333
GCSAM	3464.5
GCSAML	2169.33333333333
GCSH	1132.2
GDA	3408.85714285714
GDAP1	3514.16666666667
GDAP1L1	2201
GDAP2	3899.25
GDE1	3023
GDF1	2565
GDF10	2673
GDF11	3222
GDF15	1870
GDF2	3326
GDF3	1689
GDF5	1498
GDF6	3681
GDF7	8867
GDF9	2821.85714285714
GDI1	1908.5
GDI2	2374
GDNF	5081.5
GDPD1	2263
GDPD2	2058.25
GDPD3	1164
GDPD4	2441.5
GDPD5	3702.4
GDPGP1	1350
GEM	2293
GEMIN2	1319.83333333333
GEMIN4	3965.5
GEMIN5	5304.66666666667
GEMIN6	1249
GEMIN7	896.333333333333
GEMIN8	2422.2
GEN1	6659.28571428571
GET1	1008.5
GET3	1305
GET4	2059
GFAP	4071.5
GFER	2966
GFI1	2907.25
GFI1B	2049.33333333333
GFM1	3570
GFM2	2841.28571428571
GFOD1	3224.5
GFOD2	2116
